Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_N-fHP,mean_L-fHP
GSAP,-0.302539787,-0.62404918,-1.515785955,0.132142252,0.442834752,-5.312512891,-0.832355263,-0.529815476
ADGRB3,-0.116001692,0.738864754,-1.512432499,0.132992031,0.44517492,-5.317407698,0.658994737,0.774996429
ATXN2,0.401083459,0.924070492,1.50973063,0.133679806,0.446628756,-5.32134384,1.200226316,0.799142857
PAFAH2,-0.221825689,0.910687705,-1.50953276,0.133730284,0.446628756,-5.321631834,0.757955263,0.979780952
IL17RA,0.137383333,0.115058197,1.508877022,0.133897675,0.446680211,-5.322585986,0.20965,0.072266667
NFASC,-0.111324937,0.460413115,-1.508159434,0.134081041,0.446784785,-5.323629675,0.383763158,0.495088095
IL36G,-0.24593302,-0.823603279,-1.505411704,0.134784993,0.448621851,-5.327621673,-0.992934211,-0.74700119
BMP4,0.188915038,-1.994514754,1.504697982,0.134968316,0.448723848,-5.328657445,-1.864442105,-2.053357143
MUC2,0.350111654,0.415686885,1.502225069,0.135605007,0.449822928,-5.332242546,0.656747368,0.306635714
FXYD5,-0.310793609,2.059381148,-1.502226419,0.135604658,0.449822928,-5.332240591,1.845392105,2.156185714
ACADM,0.188451692,0.586701639,1.501466476,0.135800788,0.449964506,-5.333341177,0.716455263,0.528003571
HYAL1,0.083340539,0.564081148,1.500084652,0.136157984,0.450639996,-5.335341028,0.621463158,0.538122619
CD109,-0.121128947,0.175671311,-1.499180458,0.136392112,0.450907107,-5.336648666,0.092271053,0.2134
FLT4,-0.118188221,0.38954918,-1.49278856,0.138056181,0.455560589,-5.345870919,0.308173684,0.426361905
PLAU,-0.193858835,0.858721311,-1.490242085,0.138723527,0.455560589,-5.349534407,0.725244737,0.919103571
ANXA3,0.388066541,0.760980328,1.490683134,0.138607763,0.455560589,-5.348900323,1.028173684,0.640107143
HSPB6,0.180929511,0.709972951,1.491100521,0.138498279,0.455560589,-5.348300091,0.834547368,0.653617857
MAP2K6,-0.330606579,3.33254918,-1.490218394,0.138729747,0.455560589,-5.349568462,3.104918421,3.435525
PGLYRP1,0.237411404,1.389731148,1.49090375,0.138549885,0.455560589,-5.348583082,1.553194737,1.315783333
IL2RB,-0.180012657,0.217685246,-1.488897054,0.139077028,0.455581547,-5.351467005,0.093742105,0.273754762
NTproBNP,0.488800188,1.188188525,1.489012475,0.139046666,0.455581547,-5.351301229,1.524739474,1.035939286
BHMT2,-0.111837155,0.3311,-1.488425354,0.139201167,0.455581547,-5.352144365,0.254097368,0.365934524
PON3,0.096659273,0.527795082,1.486763181,0.139639293,0.4565071,-5.354529594,0.594347368,0.497688095
MAGED1,-0.167589223,-1.778597541,-1.485802725,0.139892946,0.456828186,-5.355906683,-1.893986842,-1.726397619
IMPG1,0.084856642,0.116968852,1.484551151,0.14022402,0.457401103,-5.357699886,0.175394737,0.090538095
CDHR1,-0.177861529,0.361540984,-1.482253713,0.14083334,0.458879363,-5.360987771,0.239078947,0.416940476
MRPL46,-0.111260777,0.412242623,-1.48153258,0.141025021,0.458995056,-5.362018778,0.335636842,0.446897619
TGFB2,0.18380896,0.53602459,1.47973967,0.141502466,0.460039543,-5.364580014,0.662581579,0.478772619
IGFBP7,-0.09298985,0.641457377,-1.478769712,0.141761285,0.460371733,-5.365964388,0.577431579,0.670421429
LIFR,0.097043546,0.465277869,1.478076715,0.141946427,0.460464183,-5.366952934,0.532094737,0.43505119
VWF,0.304061591,1.860130328,1.475306402,0.142688426,0.462360841,-5.370900259,2.069484211,1.765422619
CTSE,-0.21148183,1.29137623,-1.471987642,0.143581283,0.463720211,-5.375619649,1.145765789,1.357247619
MZB1,-0.204488283,0.198105738,-1.472104723,0.143549711,0.463720211,-5.37545333,0.057310526,0.26179881
PCDH17,-0.159018922,0.735064754,-1.472981257,0.143313514,0.463720211,-5.37420777,0.625576316,0.784595238
RAB11FIP3,-0.323640476,2.665034426,-1.469826848,0.144164937,0.465094126,-5.37868686,2.4422,2.765840476
NCF2,0.543126065,1.697968033,1.467102859,0.144903336,0.466662299,-5.382547327,2.071923684,1.528797619
FOXO1,-0.339928383,2.923838525,-1.466862663,0.144968588,0.466662299,-5.382887404,2.689789474,3.029717857
CD74,-0.140717231,0.702418852,-1.464009347,0.145745457,0.467626526,-5.386923106,0.605531579,0.74624881
HDAC8,-0.135396366,0.311886885,-1.464038634,0.145737466,0.467626526,-5.386881721,0.218663158,0.354059524
SCARF1,-0.158884712,1.264006557,-1.464384727,0.145643069,0.467626526,-5.386392605,1.154610526,1.313495238
PRAP1,-0.131885088,0.805437705,-1.4616197,0.146398562,0.468698666,-5.390297167,0.714631579,0.846516667
WFIKKN2,0.132235589,0.24372623,1.461855696,0.146333962,0.468698666,-5.389964189,0.334773684,0.202538095
HEBP1,0.238392419,0.684768852,1.458082537,0.147369449,0.470720657,-5.395281698,0.848907895,0.610515476
CXCL8.3,-0.405320677,2.312531148,-1.457569705,0.147510624,0.470720657,-5.396003407,2.033457895,2.438778571
RRAS,-0.419106454,2.072509836,-1.457686587,0.147478439,0.470720657,-5.39583894,1.783944737,2.20305119
RYR1,-0.169276316,0.19642459,-1.456511904,0.147802153,0.471139402,-5.39749128,0.079873684,0.24915
DPP6,-0.127822556,0.148822131,-1.455841405,0.147987173,0.471218093,-5.398433845,0.060813158,0.188635714
CA13,-0.328964286,3.2212,-1.453424373,0.148655622,0.472834278,-5.401828149,2.9947,3.323664286
ANGPTL3,0.122477444,0.681534426,1.452740459,0.148845187,0.472925409,-5.402787599,0.765863158,0.643385714
RLN1,-0.257672306,-0.760770492,-1.450651616,0.149425321,0.473744358,-5.405715301,-0.938184211,-0.680511905
CXCL11,-0.351777506,1.674781148,-1.45085593,0.1493685,0.473744358,-5.405429116,1.432573684,1.78435119
GCNT1,-0.130004449,0.859227049,-1.448975214,0.149892171,0.474122958,-5.408061987,0.769715789,0.899720238
RNASE4,0.109025063,0.566596721,1.448485713,0.150028701,0.474122958,-5.408746715,0.641663158,0.532638095
SELP,-0.182559211,1.038012295,-1.448665679,0.149978494,0.474122958,-5.408494999,0.912315789,1.094875
MCFD2,-0.152600627,1.111787705,-1.447270712,0.150367999,0.474684802,-5.410445324,1.006718421,1.159319048
C7,0.103937782,0.595020492,1.443745284,0.151355856,0.476660064,-5.415366189,0.666584211,0.562646429
ECE1,-0.090922494,0.354378689,-1.443302554,0.151480265,0.476660064,-5.415983343,0.291776316,0.38269881
DENND2B,-0.166357206,-0.115672131,-1.443367114,0.151462119,0.476660064,-5.415893359,-0.230213158,-0.063855952
FGFBP1,0.102050815,0.277506557,1.441125838,0.152093083,0.476933296,-5.419014963,0.347771053,0.245720238
CDH15,-0.26073797,0.56545082,-1.44068932,0.152216207,0.476933296,-5.41962239,0.385926316,0.646664286
UBE2Z,-0.195279762,1.232254918,-1.442312116,0.15175887,0.476933296,-5.417363322,1.0978,1.293079762
CEBPA,0.27687406,0.937768033,1.441722621,0.151924879,0.476933296,-5.418184233,1.128402632,0.851528571
NPPB,0.611072243,3.787032787,1.439777808,0.152473555,0.47723086,-5.420890214,4.207771053,3.59669881
PLAT,0.203253822,1.782257377,1.432380668,0.154574407,0.477372325,-5.431150237,1.922202632,1.71894881
PNLIPRP1,-0.234842607,0.417247541,-1.433637842,0.154215797,0.477372325,-5.429410106,0.255552632,0.490395238
CKB,0.234432832,0.913231967,1.437585006,0.153094023,0.477372325,-5.423937011,1.074644737,0.840211905
FSTL3,0.12643183,0.875382787,1.435915332,0.153567771,0.477372325,-5.426253938,0.962434211,0.836002381
YAP1,0.113660526,0.842052459,1.434302157,0.154026559,0.477372325,-5.428489992,0.920310526,0.80665
PVALB,-0.320767419,2.548098361,-1.434994461,0.153829539,0.477372325,-5.427530673,2.327242105,2.648009524
IL10RB,-0.108149499,0.610868852,-1.437272898,0.153182494,0.477372325,-5.424370306,0.536405263,0.644554762
SPINT2,-0.151410025,1.640494262,-1.432184926,0.154630301,0.477372325,-5.431421043,1.536244737,1.687654762
ANXA1,0.433364536,0.797420492,1.436788762,0.153319806,0.477372325,-5.425042245,1.095802632,0.662438095
CD69,-0.294776817,3.177179508,-1.432475019,0.154547472,0.477372325,-5.431019692,2.974218421,3.268995238
CMC1,-0.380632707,2.288206557,-1.43519822,0.153771588,0.477372325,-5.427248241,2.026131579,2.406764286
EP300,0.293973371,0.89785,1.434595598,0.153943026,0.477372325,-5.428083428,1.100257895,0.806284524
MTIF3,-0.394154073,2.123329508,-1.43880568,0.152748385,0.477372325,-5.422241494,1.851944737,2.24609881
PAIP2B,0.237235338,0.600328689,1.431476928,0.154832596,0.477495279,-5.432400248,0.763671053,0.526435714
TJP3,-0.18039812,0.078203279,-1.428088689,0.155803532,0.478916191,-5.437079911,-0.046005263,0.134392857
PGD,0.336964223,1.657528689,1.427595846,0.15594515,0.478916191,-5.437759707,1.889536842,1.552572619
PPP1CC,-0.279522118,1.828613115,-1.428419285,0.15570859,0.478916191,-5.436623781,1.636155263,1.915677381
REG1B,0.194438596,0.571429508,1.427761466,0.155897548,0.478916191,-5.437531288,0.705305263,0.510866667
CRX,-0.411512469,0.330468033,-1.425815614,0.156457522,0.479705811,-5.44021336,0.047131579,0.458644048
DCTD,-0.302460213,2.860906557,-1.425568633,0.156528708,0.479705811,-5.440553534,2.652655263,2.955115476
TGFBR2,-0.122656266,0.567636066,-1.42378321,0.157044051,0.480783818,-5.443010956,0.483184211,0.605840476
MXRA8,-0.125274436,0.281922951,-1.421578693,0.157682156,0.481733738,-5.446041103,0.195668421,0.320942857
GP5,-0.132413095,0.466919672,-1.421669105,0.157655947,0.481733738,-5.445916919,0.37575,0.508163095
CCN4,-0.130650376,0.938627049,-1.420730305,0.157928254,0.481984567,-5.447206017,0.848671053,0.979321429
ERBIN,-0.324547306,2.84937459,-1.419686118,0.158231553,0.482409267,-5.448638859,2.625915789,2.950463095
SIGLEC5,-0.47816698,0.509463934,-1.418235425,0.158653668,0.482694751,-5.45062782,0.180234211,0.65840119
HBEGF,-0.297922243,1.601605738,-1.418738064,0.158507315,0.482694751,-5.449938904,1.396478947,1.69440119
SDC1,0.201457331,0.827131148,1.417542464,0.158855606,0.482809335,-5.451577206,0.965839474,0.764382143
SPINT1,0.142479699,0.935936066,1.415206453,0.159537803,0.484381823,-5.454774331,1.034036842,0.891557143
MRPL58,-0.232856704,0.543569672,-1.412819309,0.160237248,0.485502342,-5.45803617,0.383242105,0.61609881
DLG4,-0.261858772,1.505104098,-1.413231314,0.160116361,0.485502342,-5.457473578,1.324807895,1.586666667
CXCL8.1,-0.367441541,2.236168852,-1.4108898,0.160804316,0.486718729,-5.460668795,1.983176316,2.350617857
COCH,-0.175648246,1.007356557,-1.410292229,0.160980249,0.486749951,-5.461483417,0.886418421,1.062066667
PRKRA,-0.326150313,2.387846721,-1.4084061,0.161536515,0.487929926,-5.464052436,2.163284211,2.489434524
AKR1B10,-0.214225251,-0.248853279,-1.406870008,0.161990631,0.488799246,-5.466142228,-0.396352632,-0.182127381
SMC3,0.143359211,0.189577869,1.405035425,0.162534268,0.489936629,-5.468635214,0.288284211,0.144925
TMPRSS11B,-0.320271554,0.212188525,-1.404257611,0.162765175,0.49012997,-5.469691222,-0.008326316,0.311945238
SOD2,0.149159649,0.46927623,1.39925601,0.164255974,0.491142978,-5.476468189,0.571976316,0.422816667
CDH3,0.150057456,0.995047541,1.399204548,0.164271367,0.491142978,-5.476537796,1.098365789,0.948308333
RIPK4,-0.221558208,-0.19827541,-1.401846916,0.163482423,0.491142978,-5.472960538,-0.350823684,-0.129265476
GIPC2,0.185497118,1.17487541,1.400485369,0.163888584,0.491142978,-5.474804626,1.302594737,1.117097619
S100G,0.184218296,0.416053279,1.401066932,0.163715005,0.491142978,-5.474017166,0.542892105,0.35867381
HMGCL,-0.234784586,0.730291803,-1.400874677,0.163772372,0.491142978,-5.474277522,0.568636842,0.803421429
NFKB1,-0.330106015,2.857622951,-1.399581926,0.164158514,0.491142978,-5.476027299,2.630336842,2.960442857
VSTM2B,0.133217105,-1.371281148,1.398294707,0.164543693,0.49145723,-5.477768034,-1.279557895,-1.412775
EDA2R,0.248509023,1.679190164,1.396499506,0.165082028,0.492183203,-5.480193137,1.850294737,1.601785714
GATD3,-0.238226504,0.376409016,-1.39586681,0.165272076,0.492183203,-5.481047115,0.212384211,0.450610714
HSDL2,-0.277083459,1.133152459,-1.395809987,0.165289153,0.492183203,-5.481123794,0.942373684,1.219457143
TIE1,-0.165402694,0.288068033,-1.394557207,0.165665984,0.492805998,-5.482813556,0.174184211,0.339586905
MTR,-0.205847682,0.871168033,-1.393095521,0.166106479,0.493060405,-5.484783235,0.729436842,0.935284524
BPIFA2,0.395342669,-0.782342623,1.391905242,0.16646584,0.493060405,-5.486385706,-0.510139474,-0.905482143
LDLR,-0.165331892,0.448037705,-1.39188858,0.166470875,0.493060405,-5.486408129,0.334202632,0.499534524
CFHR4,-0.15100589,0.245284426,-1.391493361,0.166590331,0.493060405,-5.486939911,0.141313158,0.292319048
IL2RA,-0.149387406,0.794301639,-1.392357374,0.166329266,0.493060405,-5.485777158,0.691444737,0.840832143
ADAMTSL2,-0.12897594,0.609505738,-1.390127223,0.167003751,0.493290476,-5.48877698,0.520702632,0.649678571
CA3,0.292349687,2.177244262,1.39028545,0.166955828,0.493290476,-5.488564299,2.378534211,2.086184524
ADH4,-0.280277444,0.394414754,-1.388328384,0.167549305,0.493909133,-5.491193243,0.201436842,0.481714286
IQGAP2,0.272381955,1.222268852,1.388429372,0.167518641,0.493909133,-5.491057673,1.409810526,1.137428571
IGFBPL1,-0.113119862,0.824114754,-1.387401698,0.167830879,0.494243441,-5.492436819,0.746228947,0.85934881
GADD45B,-0.203561341,0.16712541,-1.38476393,0.168634337,0.494627063,-5.495972193,0.026968421,0.230529762
CD99,-0.097983208,0.564990164,-1.384889236,0.168596103,0.494627063,-5.495804394,0.497526316,0.595509524
ARG1,0.265834461,1.561703279,1.386096296,0.168228137,0.494627063,-5.49418725,1.744736842,1.478902381
JAM3,-0.220146867,1.262184426,-1.385701365,0.168348462,0.494627063,-5.494716504,1.110607895,1.330754762
GIPR,-0.103235902,-0.025209016,-1.382284635,0.169392185,0.496104205,-5.499289227,-0.096289474,0.006946429
APOA4,0.116211591,0.285569672,1.382012443,0.169475543,0.496104205,-5.49965304,0.365584211,0.249372619
LUZP2,-0.122870677,0.443107377,-1.380253767,0.170014886,0.497187811,-5.502002023,0.358507895,0.481378571
PDE1C,-0.182322744,0.301957377,-1.379297899,0.170308573,0.497551586,-5.503277518,0.176423684,0.358746429
SATB1,-0.273677882,1.135278689,-1.377561736,0.170842987,0.498122557,-5.505592035,0.946844737,1.220522619
GIPC3,-0.285553822,3.168158197,-1.377757777,0.170782579,0.498122557,-5.505330829,2.971547368,3.25710119
CHRDL1,-0.129963409,1.630267213,-1.374247184,0.171866778,0.499031513,-5.510002894,1.540784211,1.670747619
SYNGAP1,-0.149629887,-0.093602459,-1.374614214,0.171753183,0.499031513,-5.509514974,-0.196626316,-0.046996429
MAN1A2,-0.084578321,0.887786885,-1.374903391,0.171663722,0.499031513,-5.50913046,0.829552632,0.914130952
DCXR,0.199150877,1.636063934,1.374346775,0.171835949,0.499031513,-5.509870513,1.773184211,1.574033333
TDP1,0.498062782,2.344855738,1.373804978,0.172003717,0.499031513,-5.510590583,2.687784211,2.189721429
CDKL5,-0.17343114,0.293272131,-1.37103886,0.172862178,0.499246725,-5.514262582,0.173860526,0.347291667
CDSN,-0.154489035,0.505222131,-1.370965357,0.172885034,0.499246725,-5.514360059,0.398852632,0.553341667
MYBPC2,-0.256966729,0.033364754,-1.370829635,0.172927243,0.499246725,-5.514540036,-0.143563158,0.113403571
CASP7,-0.279877569,2.888013115,-1.372328153,0.172461645,0.499246725,-5.512551949,2.695310526,2.975188095
CMIP,-0.287362907,2.467345902,-1.371440241,0.172737409,0.499246725,-5.513730197,2.269489474,2.556852381
QPCT,-0.116147682,0.634107377,-1.370177143,0.173130272,0.499342366,-5.515405039,0.554136842,0.670284524
GPD1,0.218285276,-0.956986885,1.369261246,0.173415568,0.499379253,-5.516618565,-0.806692105,-1.024977381
MAD1L1,0.442626817,2.513372131,1.369045282,0.173482891,0.499379253,-5.516904595,2.818131579,2.375504762
FKBP14,-0.312698559,2.125603279,-1.367790947,0.173874299,0.500016209,-5.518565006,1.910302632,2.22300119
LEO1,0.124640163,0.883516393,1.364201804,0.17499796,0.501285579,-5.523307943,0.969334211,0.844694048
ACHE,-0.222903697,0.885498361,-1.364861676,0.174790962,0.501285579,-5.52243685,0.732023684,0.954927381
BAP18,0.505015977,3.555139344,1.365447857,0.174607235,0.501285579,-5.521662693,3.902855263,3.397839286
NUMB,-0.309174875,2.43190082,-1.364209103,0.174995669,0.501285579,-5.523298311,2.219026316,2.52820119
SHD,-0.267499499,0.355435246,-1.361999662,0.1756901,0.501961657,-5.526212024,0.171255263,0.438754762
CREBZF,0.133711717,-0.304303279,1.362695047,0.175471315,0.501961657,-5.525295475,-0.212239474,-0.34595119
MORN4,0.197553822,0.094881967,1.361820957,0.175746358,0.501961657,-5.526447492,0.230902632,0.03334881
IL22,0.26422995,0.560260656,1.360777715,0.176075051,0.50241221,-5.527821506,0.742189474,0.477959524
C1QTNF5,-0.145721491,-0.069280328,-1.357478517,0.177117583,0.50382442,-5.532160038,-0.169613158,-0.023891667
CA4,0.125305827,0.359497541,1.358411133,0.17682241,0.50382442,-5.530934659,0.445773684,0.320467857
TNF.3,-0.193337469,0.79504918,-1.356501809,0.177427109,0.50382442,-5.533442475,0.661931579,0.855269048
OPHN1,-0.279508709,3.035669672,-1.357774422,0.177023889,0.50382442,-5.531771332,2.843221053,3.122729762
CXCL8,-0.361908271,2.252795902,-1.356638788,0.177383675,0.50382442,-5.533262674,2.003613158,2.365521429
MET,-0.079568672,0.267563934,-1.355256051,0.177822492,0.504459752,-5.535076882,0.212778947,0.292347619
HLA.E,-0.100754261,0.424877049,-1.354385881,0.178099062,0.504757129,-5.536217661,0.355505263,0.456259524
EBAG9,-0.299373684,2.904452459,-1.352492373,0.178702005,0.505978027,-5.538697566,2.698326316,2.9977
FGF23,-0.229305013,0.371379508,-1.351001934,0.17917768,0.506349232,-5.540647209,0.213497368,0.442802381
TMED4,0.209438471,0.10537541,1.351457319,0.179032243,0.506349232,-5.540051741,0.249578947,0.040140476
HCG22,0.150109461,0.080532787,1.349824234,0.179554218,0.506925886,-5.542186284,0.183886842,0.033777381
PPM1B,0.143789599,0.397663115,1.348576472,0.179953806,0.507566444,-5.543815498,0.496665789,0.35287619
SPP1,0.143935526,1.427957377,1.347532989,0.180288487,0.507733862,-5.545176861,1.527060526,1.383125
EFNA1,0.104752569,0.649464754,1.347314333,0.180358677,0.507733862,-5.545461997,0.721589474,0.616836905
GBP6,-0.107595426,0.107192623,-1.345986448,0.180785378,0.507961975,-5.54719265,0.033110526,0.140705952
SMAD2,-0.274888409,1.754751639,-1.345993708,0.180783043,0.507961975,-5.547183192,1.565484211,1.840372619
B3GNT7,-0.135344486,0.850395902,-1.343580037,0.181560584,0.509166562,-5.550324743,0.757207895,0.892552381
ENPP2,-0.114382707,0.304736885,-1.344091881,0.181395489,0.509166562,-5.549659001,0.225981579,0.340364286
NPTX1,0.144055639,0.552648361,1.338997469,0.183043722,0.512013261,-5.5562742,0.651834211,0.507778571
SCG2,0.126743734,0.717268033,1.339456807,0.18289465,0.512013261,-5.55567874,0.804534211,0.677790476
SUOX,0.207091855,0.893801639,1.338829333,0.183098311,0.512013261,-5.556492112,1.036389474,0.829297619
C1S,-0.079257018,0.390396721,-1.338083389,0.183340646,0.512203574,-5.557458571,0.335826316,0.415083333
TREML1,-0.265256015,1.615322131,-1.336199931,0.183953596,0.513427939,-5.559896489,1.432686842,1.697942857
CDNF,-0.117546554,0.907407377,-1.334566868,0.1844863,0.51442622,-5.562007602,0.826473684,0.944020238
MECR,-0.340716855,2.123002459,-1.333262384,0.184912652,0.515126335,-5.563692151,1.888410526,2.229127381
ATRN,-0.058863283,0.144889344,-1.331492293,0.185492359,0.515763523,-5.565975404,0.104360526,0.16322381
ANXA5,0.165338095,0.905310656,1.331539041,0.185477032,0.515763523,-5.565915141,1.01915,0.853811905
SUMF2,-0.162265915,0.946531967,-1.33061359,0.185780641,0.516076846,-5.567107755,0.834807895,0.99707381
CEACAM1,0.074698246,0.61445,1.326919288,0.186996322,0.516741326,-5.571860525,0.665881579,0.591183333
ESR1,-0.092143609,-0.001814754,-1.327700269,0.186738831,0.516741326,-5.570856851,-0.065257895,0.026885714
TFF1,0.216266228,1.014153279,1.32668149,0.187074777,0.516741326,-5.572166015,1.163057895,0.946791667
IMMT,0.220210902,1.249818852,1.327125751,0.186928225,0.516741326,-5.571595245,1.401439474,1.181228571
TARM1,-0.233154323,-0.29497541,-1.326715751,0.187063472,0.516741326,-5.572122005,-0.455507895,-0.222353571
CPXM1,-0.222166103,1.565485246,-1.328878931,0.186350725,0.516741326,-5.569341015,1.412518421,1.634684524
AGBL2,0.190318484,0.366342623,1.325252335,0.187546808,0.517558751,-5.57400088,0.497381579,0.307063095
FHIP2A,-0.142813471,-0.008698361,-1.324263185,0.187874032,0.517971579,-5.575269706,-0.107028947,0.035784524
CD3D,-0.145635965,0.206871311,-1.323735157,0.188048886,0.517971579,-5.575946655,0.106597368,0.252233333
TPPP2,-0.225825313,-1.339479508,-1.321657738,0.18873799,0.518412104,-5.578607426,-1.494965789,-1.269140476
CTAG1A_CTAG1B,-0.180533647,0.059986066,-1.32207878,0.188598173,0.518412104,-5.57806848,-0.064315789,0.116217857
SMARCA2,-0.318253133,-4.300432787,-1.321802514,0.188689905,0.518412104,-5.578422127,-4.519557895,-4.201304762
